gameid,team,model_prob_1,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2015R1001,Richmond,0.3303451896463809,Richmond,Fremantle,Fremantle,2015-06-05,2015,R10,Subiaco,18:10:00,1,0,80.6,0.0,12,79.2,1.4,9.0,359.4,198.6,87.4,160.8,11.6,7.0,32.8,60.8,33.0,46.2,37.4,42.4,22.6,16.4,128.8,226.6,10.6,12.6,37.2,6.4,7.8
2015R1001,Fremantle,0.662781469041605,Richmond,Fremantle,Richmond,2015-06-05,2015,R10,Subiaco,18:10:00,0,1,96.4,0.0,20,57.8,38.6,79.6,391.8,222.4,105.2,169.4,14.4,7.6,57.8,59.8,35.2,53.2,40.8,44.2,15.0,18.8,142.6,249.4,13.2,11.0,38.8,6.8,9.8
2015R1002,Carlton,0.1221293023481847,Adelaide,Adelaide,Adelaide,2015-06-06,2015,R10,M.C.G.,13:40:00,0,1,60.4,2.32,0,120.2,-59.8,-107.0,328.0,188.0,73.4,140.0,8.8,6.0,42.6,50.2,40.2,41.2,41.8,44.2,16.0,15.0,125.2,196.4,7.0,8.8,46.4,8.0,5.4
2015R1002,Adelaide,0.8745178169273169,Adelaide,Adelaide,Carlton,2015-06-06,2015,R10,M.C.G.,13:40:00,1,0,94.0,5.64,8,88.4,5.6,8.4,369.0,218.6,93.8,150.4,13.6,10.2,34.6,64.4,32.6,55.8,41.6,49.0,16.6,16.6,144.4,224.0,10.0,13.0,38.2,6.0,9.4
2015R1003,Sydney,0.8456072210638239,Sydney,Sydney,Gold Coast,2015-06-06,2015,R10,Carrara,16:35:00,1,0,95.2,2.7199999999999998,16,67.0,28.2,46.0,390.2,214.0,88.2,176.2,14.0,8.8,55.8,81.6,33.6,56.0,39.4,46.4,16.2,17.4,146.0,238.6,10.6,12.6,41.0,4.6,9.2
2015R1003,Gold Coast,0.1504002613321285,Sydney,Sydney,Sydney,2015-06-06,2015,R10,Carrara,16:35:00,0,1,68.4,18.32,4,106.6,-38.2,-78.2,338.8,189.8,74.6,149.0,10.0,6.0,36.0,77.6,40.0,40.0,39.4,50.6,18.8,17.4,138.2,199.0,9.4,6.6,44.8,10.0,6.2
2015R1004,Geelong,0.4758202382153449,Geelong,Essendon,Essendon,2015-06-06,2015,R10,Docklands,19:20:00,1,0,93.2,0.28,12,87.6,5.6,11.8,360.2,200.2,102.4,160.0,14.0,6.4,33.6,64.6,34.6,47.2,35.0,44.2,16.6,21.0,124.0,241.0,11.2,12.4,33.6,6.6,10.8
2015R1004,Essendon,0.5164651601307686,Geelong,Essendon,Geelong,2015-06-06,2015,R10,Docklands,19:20:00,0,1,82.2,0.4,8,80.6,1.6,-2.4,358.6,204.8,93.0,153.8,11.8,8.8,36.0,63.8,32.6,50.4,35.4,50.2,18.0,22.6,133.8,224.2,11.2,10.0,44.4,6.0,7.6
2015R1005,Western Bulldogs,0.5738007913168625,Port Adelaide,Western Bulldogs,Port Adelaide,2015-06-06,2015,R10,Adelaide Oval,19:10:00,0,0,85.8,2.44,8,87.8,-2.0,-2.6,348.2,199.6,78.2,148.6,12.6,7.8,35.0,75.4,36.2,56.2,40.2,48.6,19.8,15.8,145.2,198.2,10.2,10.0,43.2,8.0,7.4
2015R1005,Port Adelaide,0.4186578440251567,Port Adelaide,Western Bulldogs,Western Bulldogs,2015-06-06,2015,R10,Adelaide Oval,19:10:00,1,1,81.2,0.6,8,80.2,1.0,-2.0,363.2,204.8,95.4,158.4,11.8,8.6,55.8,78.0,34.4,49.0,43.2,48.4,16.4,16.2,138.6,227.0,11.8,11.4,52.6,6.6,8.8
2015R1006,Brisbane Lions,0.4246652586205959,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2015-06-07,2015,R10,Sydney Showground,13:10:00,0,0,80.8,19.04,8,100.4,-19.6,-30.0,333.8,190.6,79.0,143.2,11.8,7.2,45.8,55.2,33.2,48.2,42.0,47.4,17.4,22.8,127.4,205.0,8.4,11.0,47.4,3.6,8.6
2015R1006,Greater Western Sydney,0.5677656213659646,Greater Western Sydney,Greater Western Sydney,Brisbane Lions,2015-06-07,2015,R10,Sydney Showground,13:10:00,1,1,90.4,5.6,12,94.4,-4.0,-30.8,372.4,198.2,95.2,174.2,13.2,9.4,45.0,66.2,34.4,52.2,35.6,47.8,16.0,18.6,119.6,246.4,9.4,12.0,40.2,18.4,9.0
2015R1007,West Coast,0.7744923165508197,North Melbourne,West Coast,North Melbourne,2015-06-07,2015,R10,Bellerive Oval,15:20:00,0,0,116.8,1.2,20,57.2,59.6,129.8,393.6,219.6,101.4,174.0,17.2,11.2,53.8,65.0,25.8,60.4,37.8,36.8,21.0,13.2,141.2,249.2,10.8,15.8,39.0,9.0,11.8
2015R1007,North Melbourne,0.2201549558131703,North Melbourne,West Coast,West Coast,2015-06-07,2015,R10,Bellerive Oval,15:20:00,1,1,81.8,0.4,8,102.6,-20.8,-43.6,348.6,194.0,92.2,154.6,11.6,9.6,43.4,64.8,32.6,46.2,34.8,47.0,18.4,17.4,130.6,217.8,10.6,12.8,34.4,5.2,7.8
2015R1008,St Kilda,0.3301145832134207,Hawthorn,Hawthorn,Hawthorn,2015-06-07,2015,R10,Docklands,16:40:00,0,1,86.6,0.04,8,101.0,-14.4,-20.0,377.4,205.2,96.0,172.2,12.6,9.2,41.8,66.2,38.4,50.6,36.4,50.0,19.4,19.0,131.8,243.4,11.4,13.2,45.4,14.4,8.0
2015R1008,Hawthorn,0.6630144590726781,Hawthorn,Hawthorn,St Kilda,2015-06-07,2015,R10,Docklands,16:40:00,1,0,109.0,0.76,12,68.2,40.8,82.6,409.0,228.0,103.4,181.0,16.0,10.6,49.0,70.0,28.0,58.6,44.2,45.4,17.4,17.6,137.2,270.2,7.6,15.6,52.4,11.6,12.4
2015R1009,Collingwood,0.8156736872900816,Collingwood,Collingwood,Melbourne,2015-06-08,2015,R10,M.C.G.,15:20:00,1,0,104.6,0.08,12,81.6,23.0,44.2,367.2,207.6,90.2,159.6,15.6,8.6,38.4,69.0,29.0,54.0,40.4,43.8,14.6,16.0,134.0,229.6,9.4,15.6,40.2,6.2,11.6
2015R1009,Melbourne,0.1797242482824065,Collingwood,Collingwood,Collingwood,2015-06-08,2015,R10,M.C.G.,15:20:00,0,1,61.4,0.0,4,108.0,-46.6,-94.8,328.4,189.8,88.4,138.6,8.6,7.2,39.2,68.0,35.2,39.8,36.0,38.2,17.6,14.6,123.4,203.4,11.2,9.6,35.2,4.4,5.4
2015R101,Carlton,0.3291346017881513,Richmond,Richmond,Richmond,2015-04-02,2015,R1,M.C.G.,19:20:00,0,1,75.6,0.32,6,90.6,-15.0,-45.0,327.4,214.2,97.2,113.2,11.0,7.8,34.0,57.2,37.6,45.6,36.8,41.0,18.6,14.6,129.2,195.8,9.0,9.6,47.8,10.6,7.0
2015R101,Richmond,0.6640046070415897,Richmond,Richmond,Carlton,2015-04-02,2015,R1,M.C.G.,19:20:00,1,0,83.0,0.96,16,83.0,0.0,0.4,366.2,209.0,84.0,157.2,12.0,9.4,37.4,61.0,39.0,50.8,39.8,48.0,22.2,21.4,136.6,223.0,8.4,9.4,46.2,10.8,7.2
2015R102,Melbourne,0.2312834775765581,Melbourne,Gold Coast,Gold Coast,2015-04-04,2015,R1,M.C.G.,13:40:00,1,1,59.2,0.16,0,105.8,-46.6,-93.4,356.4,187.2,85.0,169.2,8.0,9.8,42.8,56.6,31.2,38.8,36.0,40.6,19.0,18.2,130.0,226.4,9.8,9.2,37.6,5.0,5.2
2015R102,Gold Coast,0.7631753899649335,Melbourne,Gold Coast,Melbourne,2015-04-04,2015,R1,M.C.G.,13:40:00,0,0,82.0,0.36,4,95.2,-13.2,-15.4,323.0,187.2,73.2,135.8,12.0,8.0,29.4,62.6,38.8,45.6,37.4,46.0,15.6,17.0,136.2,186.2,9.0,11.4,55.8,10.0,8.6
2015R103,Essendon,0.481444482943158,Sydney,Sydney,Sydney,2015-04-04,2015,R1,Stadium Australia,16:35:00,0,0,86.6,0.8,10,88.2,-1.6,-2.6,380.0,217.2,97.8,162.8,12.6,8.0,39.4,60.0,33.0,57.2,32.0,42.0,17.2,14.4,137.2,245.6,9.8,12.4,45.8,9.6,9.6
2015R103,Sydney,0.5108348241932396,Sydney,Sydney,Essendon,2015-04-04,2015,R1,Stadium Australia,16:35:00,1,1,99.6,1.1600000000000001,12,81.2,18.4,29.6,365.2,199.8,81.2,165.4,14.4,9.8,43.0,70.4,37.2,55.2,38.6,44.0,18.8,17.0,141.4,219.0,13.0,14.0,55.4,7.8,11.0
2015R104,Brisbane Lions,0.5168570346766691,Collingwood,Brisbane Lions,Collingwood,2015-04-04,2015,R1,Gabba,18:20:00,0,1,77.8,1.3199999999999998,8,104.8,-27.0,-40.0,371.4,186.2,97.4,185.2,11.2,7.8,36.8,51.6,29.2,49.6,33.2,40.0,14.2,16.2,116.6,252.6,9.4,11.4,48.8,6.6,7.4
2015R104,Collingwood,0.4754288604446963,Collingwood,Brisbane Lions,Brisbane Lions,2015-04-04,2015,R1,Gabba,18:20:00,1,0,65.8,0.12,8,101.4,-35.6,-61.2,330.4,189.2,80.6,141.2,9.6,6.0,37.0,68.6,33.6,47.0,35.0,48.8,14.6,19.0,125.8,201.8,9.6,9.8,46.2,7.2,6.8
2015R105,West Coast,0.626665800640297,Western Bulldogs,West Coast,Western Bulldogs,2015-04-04,2015,R1,Docklands,19:20:00,0,0,121.2,0.44000000000000006,16,80.0,41.2,59.0,365.6,211.4,99.4,154.2,18.2,9.8,48.0,65.4,32.2,55.6,41.0,36.8,19.8,14.8,133.0,232.8,9.4,13.0,51.4,11.6,13.2
2015R105,Western Bulldogs,0.3661313801694424,Western Bulldogs,West Coast,West Coast,2015-04-04,2015,R1,Docklands,19:20:00,1,1,80.8,0.76,4,112.4,-31.6,-59.4,361.2,196.8,79.4,164.4,11.2,10.0,41.8,58.6,32.4,53.2,37.2,44.0,16.8,19.4,137.6,224.4,8.8,10.6,43.8,12.2,6.2
2015R106,Greater Western Sydney,0.5960186999743085,Greater Western Sydney,Greater Western Sydney,St Kilda,2015-04-05,2015,R1,Docklands,13:10:00,1,0,78.6,2.4,8,86.6,-8.0,-1.8,363.4,206.2,101.6,157.2,11.4,9.0,34.8,61.2,39.8,42.0,33.6,45.4,16.8,18.4,120.8,240.0,8.0,8.0,46.4,12.4,7.0
2015R106,St Kilda,0.3965613691890465,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2015-04-05,2015,R1,Docklands,13:10:00,0,1,70.6,0.6,0,121.0,-50.4,-79.2,336.2,199.4,97.6,136.8,10.2,7.6,38.0,58.8,34.6,46.0,32.6,46.6,18.2,20.4,121.4,212.4,11.6,9.8,39.0,9.2,7.6
2015R107,North Melbourne,0.4162005964475239,Adelaide,Adelaide,Adelaide,2015-04-05,2015,R1,Adelaide Oval,14:50:00,0,0,96.0,0.0,16,99.2,-3.2,-9.6,350.0,203.6,89.2,146.4,14.0,10.6,42.2,59.0,37.4,50.6,37.8,41.4,15.8,18.2,132.2,218.4,10.8,11.0,49.8,13.6,8.2
2015R107,Adelaide,0.576270039347088,Adelaide,Adelaide,North Melbourne,2015-04-05,2015,R1,Adelaide Oval,14:50:00,1,1,115.4,0.32,8,88.2,27.2,48.6,349.2,206.0,77.4,143.2,17.0,10.4,48.0,62.6,36.8,56.0,42.8,42.2,19.6,13.8,151.2,194.4,10.6,12.0,52.6,8.6,10.8
2015R108,Port Adelaide,0.5944246551538148,Fremantle,Port Adelaide,Fremantle,2015-04-05,2015,R1,Subiaco,16:40:00,0,0,113.6,10.32,12,79.4,34.2,74.0,361.2,203.6,93.4,157.6,16.4,12.6,37.2,59.2,26.2,56.8,38.8,42.0,18.2,18.0,135.2,224.8,11.4,17.2,45.4,19.8,11.8
2015R108,Fremantle,0.3981456940201999,Fremantle,Port Adelaide,Port Adelaide,2015-04-05,2015,R1,Subiaco,16:40:00,1,1,94.6,12.4,12,86.8,7.8,17.6,362.2,206.0,90.2,156.2,13.8,10.2,52.4,62.8,31.6,48.4,39.0,40.2,15.2,16.6,144.4,219.4,12.4,12.2,38.8,5.2,10.6
2015R109,Hawthorn,0.6107962779968191,Hawthorn,Hawthorn,Geelong,2015-04-06,2015,R1,M.C.G.,15:20:00,1,1,110.6,0.0,20,72.6,38.0,57.8,403.8,224.0,104.8,179.8,16.6,8.8,43.0,66.6,32.4,52.6,39.2,40.2,15.6,16.8,135.8,269.0,8.6,14.8,52.6,11.6,11.2
2015R109,Geelong,0.3818813068527375,Hawthorn,Hawthorn,Hawthorn,2015-04-06,2015,R1,M.C.G.,15:20:00,0,0,91.2,0.0,8,90.6,0.6,-1.4,355.8,192.2,88.2,163.6,13.2,9.0,30.4,55.6,27.8,52.2,36.4,45.2,16.2,17.0,130.8,229.4,12.2,15.6,48.4,6.8,9.8
2015R1101,Geelong,0.5196328150267218,Geelong,Geelong,Port Adelaide,2015-06-12,2015,R11,Adelaide Oval,19:20:00,1,0,100.6,0.36,12,83.0,17.6,35.4,369.2,210.6,104.4,158.6,15.4,5.6,32.6,69.0,36.2,50.8,34.8,43.8,16.8,18.8,129.8,241.2,12.4,12.4,35.6,7.0,11.4
2015R1101,Port Adelaide,0.4726568701751034,Geelong,Geelong,Geelong,2015-06-12,2015,R11,Adelaide Oval,19:20:00,0,1,78.2,0.6,8,74.4,3.8,5.0,353.0,203.4,94.8,149.6,11.4,8.0,54.8,83.0,30.6,49.4,45.8,47.0,15.0,15.2,139.0,218.0,11.6,11.8,56.6,7.2,8.8
2015R1102,Fremantle,0.8560114126877687,Fremantle,Fremantle,Gold Coast,2015-06-13,2015,R11,Carrara,13:40:00,1,0,86.8,0.0,16,67.2,19.6,44.6,369.4,209.2,88.2,160.2,12.8,7.6,64.2,59.4,33.0,50.4,42.8,44.2,16.2,19.4,147.0,222.0,11.0,9.0,39.2,3.6,8.6
2015R1102,Gold Coast,0.1402205027486728,Fremantle,Fremantle,Fremantle,2015-06-13,2015,R11,Carrara,13:40:00,0,1,53.0,1.6,0,114.4,-61.4,-127.4,320.8,185.6,74.0,135.2,7.4,6.0,35.6,68.8,40.6,37.2,37.2,52.0,16.8,16.2,130.4,187.0,9.6,7.2,42.0,8.2,4.0
2015R1103,Essendon,0.2335886409947134,West Coast,West Coast,West Coast,2015-06-13,2015,R11,Subiaco,14:35:00,0,0,76.4,0.48,4,89.0,-12.6,-29.0,365.0,206.0,94.0,159.0,11.0,8.2,38.2,62.6,34.6,49.4,37.4,50.6,16.2,21.2,136.8,228.2,13.2,11.2,44.8,5.6,7.6
2015R1103,West Coast,0.7608321817440934,West Coast,West Coast,Essendon,2015-06-13,2015,R11,Subiaco,14:35:00,1,1,107.8,1.24,16,67.6,40.2,74.4,382.6,208.0,90.4,174.6,15.6,10.8,54.8,66.4,27.2,61.6,39.0,37.0,20.0,11.6,146.0,234.0,11.8,14.0,39.6,7.6,10.2
2015R1104,Sydney,0.65089405948972,Sydney,Sydney,North Melbourne,2015-06-13,2015,R11,Docklands,19:20:00,1,0,99.2,0.27999999999999997,20,59.8,39.4,72.4,404.0,218.4,99.8,185.6,14.6,8.8,51.0,70.0,32.2,55.4,37.4,47.0,16.4,18.6,138.4,264.2,10.2,13.4,35.0,5.4,9.4
2015R1104,North Melbourne,0.3421153725381982,Sydney,Sydney,Sydney,2015-06-13,2015,R11,Docklands,19:20:00,0,1,84.8,0.44000000000000006,12,91.6,-6.8,-23.8,343.4,197.2,84.8,146.2,12.2,9.6,45.4,72.8,34.0,48.0,36.2,50.0,18.2,18.8,137.2,204.4,11.6,12.8,35.8,6.4,8.4
2015R1105,Greater Western Sydney,0.4819699066588835,Collingwood,Collingwood,Collingwood,2015-06-14,2015,R11,M.C.G.,13:10:00,0,0,103.2,5.6,16,83.8,19.4,31.0,368.2,198.2,94.0,170.0,15.2,10.0,50.2,69.2,31.8,55.6,39.4,44.6,14.2,16.6,123.6,238.6,11.2,14.6,38.4,15.2,10.6
2015R1105,Collingwood,0.5103089314614278,Collingwood,Collingwood,Greater Western Sydney,2015-06-14,2015,R11,M.C.G.,13:10:00,1,1,102.6,0.08,12,89.6,13.0,16.6,366.6,207.0,89.0,159.6,15.4,7.6,39.4,64.0,29.6,52.6,39.6,44.6,13.2,15.6,137.8,227.0,10.6,15.4,40.6,4.4,11.2
2015R1106,St Kilda,0.7174870271008826,St Kilda,St Kilda,Melbourne,2015-06-14,2015,R11,Docklands,16:40:00,1,1,84.4,0.04,8,111.0,-26.6,-37.6,379.4,209.2,104.2,170.2,12.4,8.2,38.2,62.6,36.8,51.6,36.0,48.8,16.2,18.0,126.8,250.0,11.2,13.8,40.0,12.4,7.8
2015R1106,Melbourne,0.2762898475946886,St Kilda,St Kilda,St Kilda,2015-06-14,2015,R11,Docklands,16:40:00,0,0,68.4,0.0,4,106.4,-38.0,-73.4,341.8,189.6,83.0,152.2,10.0,6.4,40.6,69.8,34.2,41.4,38.4,37.2,17.0,14.4,129.2,210.2,10.4,9.8,35.6,4.8,6.8
2015R1201,Adelaide,0.4427381533000982,Hawthorn,Hawthorn,Hawthorn,2015-06-18,2015,R12,Adelaide Oval,19:20:00,0,1,95.6,5.72,12,83.4,12.2,15.6,365.0,217.6,97.0,147.4,13.8,10.4,35.6,63.8,35.8,52.8,40.6,48.2,16.0,15.8,143.8,219.4,12.8,14.0,39.2,5.2,9.4
2015R1201,Hawthorn,0.5496227637350981,Hawthorn,Hawthorn,Adelaide,2015-06-18,2015,R12,Adelaide Oval,19:20:00,1,0,109.4,0.76,12,68.0,41.4,83.6,398.6,221.0,97.4,177.6,16.2,9.6,49.2,69.0,29.4,58.2,44.4,47.0,18.6,16.6,139.6,257.2,8.4,14.8,53.2,10.6,11.6
2015R1202,Richmond,0.2596028840278388,West Coast,West Coast,West Coast,2015-06-19,2015,R12,M.C.G.,19:50:00,0,1,84.8,0.0,16,76.2,8.6,19.2,354.4,206.0,89.4,148.4,12.4,6.6,32.8,61.8,33.2,44.6,37.0,42.0,21.6,16.8,132.4,218.4,11.0,13.0,40.2,5.4,8.4
2015R1202,West Coast,0.7344119142459574,West Coast,West Coast,Richmond,2015-06-19,2015,R12,M.C.G.,19:50:00,1,0,111.4,0.8400000000000001,16,63.2,48.2,93.2,382.4,206.8,89.2,175.6,16.2,11.0,57.8,66.0,26.2,61.8,42.6,36.0,20.2,11.6,149.0,232.8,11.4,13.8,40.4,6.8,10.0
2015R1203,Port Adelaide,0.7696385909050992,Carlton,Port Adelaide,Carlton,2015-06-20,2015,R12,M.C.G.,13:40:00,0,0,78.4,0.2,8,77.2,1.2,1.4,345.4,203.6,87.2,141.8,11.6,7.2,59.4,79.0,30.4,51.0,48.8,48.6,16.0,15.6,144.4,203.4,10.8,10.6,56.8,6.2,8.4
2015R1203,Carlton,0.2249269307958409,Carlton,Port Adelaide,Port Adelaide,2015-06-20,2015,R12,M.C.G.,13:40:00,1,1,69.4,2.4,0,116.0,-46.6,-75.6,350.4,198.8,85.0,151.6,10.4,5.4,39.0,51.0,39.6,45.0,41.6,45.6,15.4,13.6,128.0,217.8,9.0,10.4,42.6,9.8,7.0
2015R1204,North Melbourne,0.4269942160875223,North Melbourne,Greater Western Sydney,Greater Western Sydney,2015-06-20,2015,R12,Sydney Showground,16:35:00,1,0,78.0,0.44000000000000006,8,95.0,-17.0,-37.4,344.0,197.6,82.8,146.4,11.0,10.2,46.4,73.8,34.8,48.6,39.8,48.0,19.6,17.2,139.4,202.6,11.8,11.6,35.2,7.2,7.2
2015R1204,Greater Western Sydney,0.565426507898194,North Melbourne,Greater Western Sydney,North Melbourne,2015-06-20,2015,R12,Sydney Showground,16:35:00,0,1,97.0,5.6,12,88.0,9.0,18.0,378.0,199.4,96.4,178.6,14.2,10.0,49.2,69.6,30.8,53.4,40.0,44.2,11.6,16.2,122.2,252.0,10.6,16.4,39.8,17.2,10.6
2015R1205,Brisbane Lions,0.3918110643620607,Western Bulldogs,Western Bulldogs,Western Bulldogs,2015-06-20,2015,R12,Docklands,19:20:00,0,0,83.4,2.32,8,96.2,-12.8,-15.2,326.6,189.0,80.8,137.6,12.4,7.0,45.6,53.8,33.8,45.0,41.0,45.6,15.6,19.0,122.8,201.6,9.6,11.2,48.6,5.2,8.6
2015R1205,Western Bulldogs,0.6007990872906139,Western Bulldogs,Western Bulldogs,Brisbane Lions,2015-06-20,2015,R12,Docklands,19:20:00,1,1,82.8,0.0,4,93.2,-10.4,-15.8,335.0,189.4,79.6,145.6,12.2,7.2,41.8,73.8,31.4,53.6,42.4,44.2,18.8,14.6,140.0,193.0,11.8,10.4,39.2,8.2,7.4
2015R1206,Melbourne,0.3263448841758386,Melbourne,Geelong,Geelong,2015-06-21,2015,R12,Kardinia Park,15:20:00,1,0,75.0,0.0,4,105.8,-30.8,-58.6,357.4,191.0,83.6,166.4,11.0,6.2,43.8,69.2,34.6,43.6,38.4,38.6,16.6,15.0,132.8,223.6,11.2,10.2,36.2,4.4,7.8
2015R1206,Geelong,0.6668235959812694,Melbourne,Geelong,Melbourne,2015-06-21,2015,R12,Kardinia Park,15:20:00,0,1,99.0,0.32,12,85.0,14.0,28.2,351.6,207.8,95.8,143.8,15.2,5.8,41.0,67.6,36.8,50.8,38.6,44.8,17.6,19.0,131.4,218.8,13.4,11.0,37.6,6.0,10.0
2015R1301,Collingwood,0.5647722096950425,Fremantle,Collingwood,Fremantle,2015-06-25,2015,R13,Subiaco,18:10:00,0,0,114.6,0.04,16,85.0,29.6,41.4,376.6,210.0,89.0,166.6,17.4,7.0,40.2,62.6,28.4,54.2,41.4,42.2,13.0,14.8,142.6,233.0,12.4,15.6,40.6,5.4,12.8
2015R1301,Fremantle,0.4276457336000344,Fremantle,Collingwood,Collingwood,2015-06-25,2015,R13,Subiaco,18:10:00,1,1,81.4,0.4,16,66.0,15.4,36.8,369.0,210.0,85.6,159.0,11.6,9.0,71.6,63.8,30.0,52.4,47.2,45.4,15.0,21.0,147.0,221.0,9.2,9.4,41.0,2.6,8.2
2015R1302,Richmond,0.3274872568298883,Richmond,Sydney,Sydney,2015-06-26,2015,R13,S.C.G.,19:50:00,1,0,84.0,0.0,16,72.4,11.6,22.8,352.4,209.2,93.2,143.2,12.4,6.4,31.8,63.6,34.6,43.8,35.6,42.4,21.4,16.0,133.6,215.0,10.6,11.8,41.8,5.4,9.0
2015R1302,Sydney,0.6656691778041132,Richmond,Sydney,Richmond,2015-06-26,2015,R13,S.C.G.,19:50:00,0,1,99.8,0.27999999999999997,20,64.8,35.0,61.4,405.0,217.0,105.8,188.0,15.0,7.4,46.6,66.6,34.0,53.8,35.2,46.4,17.2,20.0,136.0,269.0,11.0,13.2,35.4,5.4,10.0
2015R1303,Essendon,0.2349099626151558,Hawthorn,Hawthorn,Hawthorn,2015-06-27,2015,R13,M.C.G.,13:40:00,0,0,75.2,0.48,4,92.2,-17.0,-40.0,375.8,208.0,100.6,167.8,10.8,8.6,37.8,69.0,35.6,47.4,37.6,50.8,17.2,20.4,135.0,243.0,14.6,11.0,42.8,5.2,7.4
2015R1303,Hawthorn,0.7594892046002536,Hawthorn,Hawthorn,Essendon,2015-06-27,2015,R13,M.C.G.,13:40:00,1,1,112.6,1.3199999999999998,16,63.4,49.2,92.4,386.0,219.4,93.2,166.6,16.8,9.0,51.0,70.2,29.0,59.4,43.8,44.0,17.8,14.8,140.8,243.6,8.8,14.6,55.4,10.8,11.6
2015R1304,Brisbane Lions,0.2460463983476582,Adelaide,Adelaide,Adelaide,2015-06-27,2015,R13,Gabba,16:35:00,0,1,81.4,0.2,4,110.4,-29.0,-37.0,331.8,193.2,88.4,138.6,12.2,6.6,46.2,54.4,33.4,44.2,39.6,46.4,17.4,19.0,121.6,208.2,9.2,10.6,45.4,6.8,8.6
2015R1304,Adelaide,0.7481746433172664,Adelaide,Adelaide,Brisbane Lions,2015-06-27,2015,R13,Gabba,16:35:00,1,0,88.8,6.279999999999999,8,90.6,-1.8,-1.8,361.6,210.0,84.4,151.6,12.6,10.4,38.8,62.6,38.6,50.4,43.6,48.8,15.4,14.6,149.8,207.4,11.8,11.8,41.6,4.0,8.4
2015R1305,St Kilda,0.4923361946918589,Western Bulldogs,Western Bulldogs,Western Bulldogs,2015-06-27,2015,R13,Docklands,19:20:00,0,1,82.6,0.04,8,110.2,-27.6,-38.8,360.6,203.0,98.8,157.6,12.0,8.6,38.0,70.6,33.8,53.8,36.0,45.6,16.4,17.2,124.6,235.4,11.4,12.8,39.8,11.0,8.2
2015R1305,Western Bulldogs,0.4999368836466786,Western Bulldogs,St Kilda,St Kilda,2015-06-27,2015,R13,Docklands,19:20:00,1,0,94.6,0.0,8,89.2,5.4,5.2,343.4,194.2,85.8,149.2,14.0,7.6,43.6,75.2,30.4,52.6,42.0,42.4,18.8,14.8,139.2,203.6,11.4,10.2,38.4,10.0,8.6
2015R1306,Gold Coast,0.157408133964035,Carlton,Carlton,Carlton,2015-06-28,2015,R13,Docklands,15:20:00,0,0,46.6,2.0,0,101.2,-54.6,-119.8,315.0,186.4,70.2,128.6,6.6,5.0,35.4,74.0,41.2,34.6,38.0,52.4,16.0,15.8,132.2,177.8,8.6,5.6,44.8,5.6,4.0
2015R1306,Carlton,0.8384486915110856,Carlton,Carlton,Gold Coast,2015-06-28,2015,R13,Docklands,15:20:00,1,1,76.4,0.27999999999999997,4,120.4,-44.0,-72.4,357.2,204.0,87.2,153.2,11.6,5.0,36.4,52.6,40.8,46.6,41.0,44.0,16.4,14.0,131.0,221.2,9.4,9.4,40.4,11.2,7.4
2015R1401,Sydney,0.5612639904333664,Sydney,Sydney,Port Adelaide,2015-07-02,2015,R14,S.C.G.,19:20:00,1,1,91.2,0.32,16,68.4,22.8,45.6,391.6,214.4,104.8,177.2,13.6,6.8,45.4,67.8,34.2,53.0,35.2,48.0,18.0,20.2,132.4,260.0,11.0,12.0,37.6,5.0,9.4
2015R1401,Port Adelaide,0.4311394919184875,Sydney,Sydney,Sydney,2015-07-02,2015,R14,S.C.G.,19:20:00,0,0,86.6,0.0,8,78.8,7.8,12.0,356.2,201.0,87.6,155.2,13.2,5.8,57.4,72.6,31.2,51.0,47.2,49.2,14.6,17.6,144.6,215.0,11.4,10.6,53.4,6.6,9.4
2015R1402,Hawthorn,0.556508297116592,Hawthorn,Hawthorn,Collingwood,2015-07-03,2015,R14,M.C.G.,19:50:00,1,0,104.4,1.3199999999999998,16,68.6,35.8,60.4,386.8,221.8,96.4,165.0,15.2,10.0,49.2,65.4,30.2,58.6,42.8,45.8,17.6,15.4,142.0,244.0,9.6,12.8,54.4,11.6,10.2
2015R1402,Collingwood,0.435876789754712,Hawthorn,Hawthorn,Hawthorn,2015-07-03,2015,R14,M.C.G.,19:50:00,0,1,109.2,0.04,16,80.0,29.2,40.4,380.0,215.6,89.8,164.4,16.6,5.8,39.8,70.4,29.8,51.6,41.8,42.4,13.8,13.6,146.2,233.4,11.6,13.0,48.0,5.2,12.2
2015R1403,Greater Western Sydney,0.3789424147641171,Richmond,Richmond,Richmond,2015-07-04,2015,R14,M.C.G.,13:40:00,0,0,82.2,5.64,8,100.0,-17.8,-27.8,361.8,194.6,94.4,167.2,12.0,7.8,43.8,75.0,34.2,46.6,39.0,46.4,13.2,17.0,119.2,238.0,8.8,13.4,40.6,13.8,9.4
