gameid,team,model_prob_1,model_prob_2,model_odds_1,model_odds_2,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2014R1506,Sydney,0.6570273024843495,0.3429726975156505,1.5220067662619243,2.9156839808054054,Sydney,Sydney,Greater Western Sydney,2014-06-28,2014,R15,S.C.G.,19:40:00,1,1,106.2,1.4,20,64.2,42.0,88.0,388.4,207.8,84.0,180.6,16.0,8.2,30.8,73.2,36.0,56.0,37.6,43.0,13.6,15.4,145.0,244.2,10.0,10.0,56.8,10.2,11.0
2014R1507,Western Bulldogs,0.6697031762751318,0.3302968237248682,1.4931988311030102,3.0275798256933393,Western Bulldogs,Western Bulldogs,Melbourne,2014-06-29,2014,R15,Docklands,13:10:00,1,1,74.8,2.2399999999999998,4,105.8,-31.0,-53.2,371.2,183.0,66.2,188.2,10.6,9.2,37.8,81.0,30.8,51.0,40.6,44.2,17.0,14.2,148.4,217.2,8.2,9.2,51.2,8.8,6.6
2014R1508,Adelaide,0.3524316582005883,0.6475683417994117,2.837429546215297,1.5442385543760202,Adelaide,Port Adelaide,Port Adelaide,2014-06-29,2014,R15,Adelaide Oval,15:40:00,1,1,87.2,3.4800000000000004,8,84.4,2.8,-1.2,355.6,203.2,82.4,152.4,12.6,9.6,35.8,56.2,37.2,54.4,37.8,44.4,15.0,15.0,146.6,205.8,11.8,10.2,51.0,11.6,8.0
2014R1509,Collingwood,0.5584668417163812,0.4415331582836188,1.7906166047864531,2.2648355649829814,Collingwood,Collingwood,Carlton,2014-06-29,2014,R15,M.C.G.,19:10:00,1,1,98.8,0.4,12,80.8,18.0,48.6,362.0,205.8,91.6,156.2,14.8,7.8,32.8,76.8,35.8,50.4,34.0,42.2,15.8,14.0,133.8,230.6,9.6,13.8,50.0,15.6,10.6
2014R1601,North Melbourne,0.2800839136735751,0.7199160863264249,3.570358564631648,1.3890507782688706,North Melbourne,Hawthorn,Hawthorn,2014-07-04,2014,R16,Docklands,19:50:00,1,1,88.8,1.9599999999999997,12,75.4,13.4,25.0,368.8,203.2,80.0,165.6,12.6,11.4,43.0,69.8,36.0,49.4,38.6,42.6,18.0,17.2,139.4,226.6,8.0,9.0,53.4,13.4,8.6
2014R1602,Richmond,0.5108729241425236,0.4891270758574764,1.9574339385444108,2.044458484018545,Richmond,Richmond,Brisbane Lions,2014-07-05,2014,R16,M.C.G.,13:45:00,1,1,79.0,0.2,4,92.0,-13.0,-22.2,387.2,201.2,95.0,186.0,11.4,7.6,34.2,57.2,32.0,45.6,33.8,45.0,18.0,18.6,125.6,260.8,9.2,13.8,49.8,10.8,7.8
2014R1603,Greater Western Sydney,0.3972756709558553,0.6027243290441446,2.517143820043082,1.659133291642452,Adelaide,Adelaide,Adelaide,2014-07-05,2014,R16,Sydney Showground,14:10:00,0,1,87.6,1.2399999999999998,8,90.6,-3.0,-8.6,364.4,215.4,88.4,149.0,12.8,8.6,47.4,78.0,34.8,52.6,43.0,47.4,15.6,20.6,139.8,216.6,8.2,9.4,49.6,12.2,8.8
2014R1604,Gold Coast,0.3486167603836569,0.651383239616343,2.868479412462809,1.5351945508898694,Gold Coast,Collingwood,Collingwood,2014-07-05,2014,R16,Carrara,16:40:00,1,1,86.4,3.44,4,103.0,-16.6,-25.0,348.4,204.2,75.0,144.2,12.6,8.8,38.4,68.8,33.6,50.8,42.6,44.0,13.8,14.2,141.2,200.0,7.6,8.4,57.2,11.0,9.0
2014R1605,Port Adelaide,0.5355649739935289,0.4644350260064711,1.8671870801096915,2.153153711507682,Essendon,Port Adelaide,Essendon,2014-07-05,2014,R16,Adelaide Oval,19:10:00,0,1,104.4,2.5599999999999996,12,77.4,27.0,48.2,394.8,213.6,97.6,181.2,15.0,10.8,48.0,77.0,30.2,61.0,43.0,45.6,14.8,17.2,139.0,254.2,11.6,15.4,50.2,18.6,11.4
2014R1606,Melbourne,0.1858057475158095,0.8141942524841904,5.381964838923585,1.2282081296311012,Fremantle,Fremantle,Fremantle,2014-07-05,2014,R16,Marrara Oval,19:10:00,0,1,66.4,0.76,4,86.2,-19.8,-42.6,364.6,205.6,105.0,159.0,9.8,6.2,45.0,62.4,38.8,40.6,29.6,40.0,13.8,15.2,120.2,240.0,13.4,9.6,49.0,5.2,6.2
2014R1607,Carlton,0.7476611331607195,0.2523388668392805,1.3375043260206987,3.962924984667223,Carlton,Carlton,St Kilda,2014-07-06,2014,R16,Docklands,13:10:00,1,1,90.2,2.4400000000000004,0,102.8,-12.6,-14.6,343.2,203.8,79.4,139.4,13.2,9.2,47.4,61.2,36.2,50.2,38.0,38.6,17.4,12.2,142.6,199.6,10.0,11.0,53.4,14.4,9.2
2014R1608,West Coast,0.3544845835498574,0.6455154164501427,2.820997150245188,1.5491496787160566,Sydney,Sydney,Sydney,2014-07-06,2014,R16,Subiaco,13:20:00,0,1,82.0,0.44000000000000006,8,92.6,-10.6,-20.2,351.6,208.2,97.8,143.4,11.8,7.4,45.6,69.8,29.4,48.8,39.4,40.4,15.0,12.2,138.8,213.4,15.0,13.4,54.0,7.0,8.0
2014R1609,Geelong,0.5177048223521319,0.4822951776478681,1.9316026369169517,2.073419031218506,Geelong,Geelong,Western Bulldogs,2014-07-06,2014,R16,Kardinia Park,16:40:00,1,1,89.0,4.5600000000000005,12,97.0,-8.0,-13.0,358.2,196.0,89.2,162.2,13.0,8.2,46.2,62.6,35.0,50.0,33.0,38.2,15.4,13.2,136.4,223.6,10.2,13.8,47.0,5.8,10.2
2014R1701,Adelaide,0.4461934440261365,0.5538065559738635,2.2411803969522768,1.805684655071498,Hawthorn,Hawthorn,Hawthorn,2014-07-11,2014,R17,Adelaide Oval,19:20:00,0,1,98.0,1.92,12,82.4,15.6,16.6,357.2,203.6,85.8,153.6,14.2,9.4,34.8,54.0,34.2,57.2,36.4,46.2,15.6,15.8,144.4,209.4,12.0,10.6,48.0,11.6,9.2
2014R1702,Melbourne,0.1865134407644119,0.8134865592355881,5.361543896791416,1.229276610224112,Geelong,Geelong,Geelong,2014-07-12,2014,R17,M.C.G.,13:45:00,0,1,58.2,0.76,4,86.6,-28.4,-74.2,343.4,196.2,98.0,147.2,8.4,6.4,45.8,67.8,39.2,38.4,30.4,40.8,14.6,16.2,120.0,219.8,12.4,9.0,55.2,5.4,4.8
2014R1703,North Melbourne,0.8586087831218109,0.1413912168781891,1.1646747851380062,7.072575101051127,North Melbourne,North Melbourne,St Kilda,2014-07-12,2014,R17,Bellerive Oval,14:10:00,1,1,94.0,1.7599999999999998,12,84.2,9.8,12.4,376.8,205.4,84.8,171.4,13.4,11.2,44.0,66.4,34.4,50.6,38.4,42.4,19.2,17.8,136.2,236.4,9.4,10.6,52.0,12.2,9.4
2014R1704,Western Bulldogs,0.5253839296029318,0.4746160703970682,1.9033699807981712,2.106966161435264,Western Bulldogs,Western Bulldogs,Gold Coast,2014-07-12,2014,R17,Cazaly's Stadium,16:40:00,1,1,79.2,1.8399999999999999,8,95.0,-15.8,-29.2,350.2,181.8,53.4,168.4,11.6,7.8,37.4,87.4,32.6,47.6,42.8,45.2,18.2,16.0,154.4,186.4,8.0,8.4,53.2,6.8,6.8
2014R1705,Sydney,0.6583338069334499,0.3416661930665501,1.518986249024712,2.9268333253129875,Sydney,Sydney,Carlton,2014-07-12,2014,R17,S.C.G.,19:40:00,1,1,90.8,1.64,20,66.0,24.8,41.0,371.4,203.4,69.8,168.0,13.0,9.8,30.8,79.0,36.2,55.4,38.2,45.6,15.0,16.0,150.6,219.4,8.6,8.2,58.0,10.2,8.6
2014R1706,Brisbane Lions,0.3076771454789546,0.6923228545210454,3.2501601587707167,1.4444128103958207,West Coast,West Coast,West Coast,2014-07-12,2014,R17,Gabba,19:40:00,0,1,64.2,0.36,8,92.4,-28.2,-92.8,344.0,191.6,83.2,152.4,9.2,5.4,39.2,72.0,39.0,41.4,36.2,43.2,18.0,18.6,131.0,210.0,8.0,8.8,52.0,5.8,6.8
2014R1707,Richmond,0.3060168593619756,0.6939831406380244,3.2677938139909424,1.440957195416353,Richmond,Port Adelaide,Port Adelaide,2014-07-13,2014,R17,Docklands,13:10:00,1,1,84.0,0.24,8,82.0,2.0,5.6,402.2,205.8,96.0,196.4,12.4,7.8,36.4,57.0,30.4,48.0,37.8,46.6,17.6,18.8,130.0,270.8,9.0,14.2,46.8,9.6,8.2
2014R1708,Essendon,0.6255670111323327,0.3744329888676673,1.5985497671782753,2.6707048516855485,Essendon,Essendon,Collingwood,2014-07-13,2014,R17,M.C.G.,15:20:00,1,1,80.2,1.1199999999999999,12,77.0,3.2,4.8,353.4,211.4,90.0,142.0,11.0,10.0,36.4,73.6,34.8,55.6,36.4,42.6,14.8,15.4,140.4,211.2,11.4,12.6,49.6,5.8,6.8
2014R1709,Fremantle,0.6678215686860834,0.3321784313139165,1.4974059642420152,3.0104302559457157,Fremantle,Fremantle,Greater Western Sydney,2014-07-13,2014,R17,Subiaco,14:40:00,1,1,97.0,0.08,20,54.4,42.6,135.0,383.2,212.2,90.2,171.0,14.2,10.0,53.6,68.4,28.8,52.8,39.0,38.8,15.6,16.2,147.8,230.4,8.4,13.2,43.2,7.8,9.8
2014R1801,Carlton,0.3566096839419989,0.643390316058001,2.804186327600251,1.5542664771936838,Carlton,North Melbourne,North Melbourne,2014-07-18,2014,R18,Docklands,19:50:00,1,1,92.0,2.0,4,99.4,-7.4,-14.0,343.8,208.8,92.4,135.0,13.8,7.2,42.6,57.8,36.0,46.2,37.0,39.4,16.8,13.4,135.6,205.4,12.8,12.2,43.0,14.0,9.6
2014R1802,St Kilda,0.1115868919068839,0.8884131080931161,8.961626073736973,1.1256024825504807,St Kilda,Fremantle,Fremantle,2014-07-19,2014,R18,Docklands,16:40:00,1,1,55.8,4.28,0,119.2,-63.4,-134.8,321.0,174.2,84.6,146.8,7.8,7.4,29.4,68.4,32.8,40.6,32.8,44.4,14.2,17.4,113.2,206.6,9.4,10.2,40.0,10.4,5.4
2014R1803,Greater Western Sydney,0.3335380784316709,0.6664619215683291,2.9981584252751565,1.5004608179965986,Geelong,Geelong,Geelong,2014-07-19,2014,R18,Sydney Showground,19:40:00,0,1,83.4,0.27999999999999997,8,110.8,-27.4,-46.6,361.6,199.4,87.0,162.2,12.0,10.2,41.8,69.2,33.6,47.2,40.2,42.6,17.2,18.8,129.4,227.0,8.4,9.6,44.2,14.6,7.6
2014R1804,Port Adelaide,0.8364319160810403,0.1635680839189597,1.1955545702815003,6.113662127970229,Port Adelaide,Port Adelaide,Melbourne,2014-07-20,2014,R18,Adelaide Oval,12:40:00,1,1,92.8,4.04,4,88.2,4.6,14.6,383.6,198.4,81.0,185.2,13.0,10.6,47.0,78.6,33.6,57.4,44.8,46.8,14.4,18.0,147.6,235.4,9.8,14.0,54.0,14.0,10.0
2014R1805,Western Bulldogs,0.40567133674482,0.59432866325518,2.465049682889061,1.6825707084745494,Essendon,Essendon,Essendon,2014-07-20,2014,R18,Docklands,16:40:00,0,1,80.6,1.72,12,89.2,-8.6,-19.0,365.8,194.8,55.0,171.0,11.6,8.4,38.6,79.4,30.8,49.4,45.2,42.0,17.8,14.6,159.8,196.0,8.4,6.8,51.2,7.4,7.6
2014R1806,West Coast,0.4456642422100651,0.5543357577899348,2.2438416756097905,1.8039608413263308,Richmond,Richmond,Richmond,2014-07-25,2014,R18,Subiaco,18:40:00,0,1,82.8,0.27999999999999997,12,80.2,2.6,1.0,348.8,209.4,86.6,139.4,11.8,8.6,49.2,67.4,30.8,48.2,38.6,38.0,14.8,12.2,145.8,198.4,12.2,11.4,55.0,8.0,7.8
2014R1807,Brisbane Lions,0.3404442800517112,0.6595557199482888,2.937338232993977,1.5161721288360643,Brisbane Lions,Gold Coast,Gold Coast,2014-07-26,2014,R18,Gabba,16:40:00,1,1,58.0,0.24000000000000005,4,90.2,-32.2,-98.4,343.4,188.6,85.8,154.8,8.2,5.2,36.6,71.4,38.2,41.2,33.6,43.0,19.4,18.0,125.4,215.8,8.8,9.2,51.6,5.0,6.2
2014R1808,Hawthorn,0.5053989114369896,0.4946010885630104,1.9786350492064222,2.021831377090881,Hawthorn,Hawthorn,Sydney,2014-07-26,2014,R18,M.C.G.,19:40:00,1,1,108.2,3.2399999999999998,16,87.8,20.4,27.8,373.4,217.8,84.2,155.6,16.0,8.6,45.0,66.8,29.6,60.6,40.4,40.6,16.4,16.4,143.2,219.0,11.6,10.8,51.8,8.0,11.4
2014R1809,Collingwood,0.2556675268490513,0.7443324731509486,3.9113297348490024,1.3434856546923792,Adelaide,Adelaide,Adelaide,2014-07-27,2014,R18,M.C.G.,16:40:00,0,1,77.8,1.7999999999999996,4,96.0,-18.2,-38.6,355.8,193.6,81.6,162.2,11.2,7.8,39.6,69.4,31.6,49.2,32.2,41.4,15.6,14.6,133.2,221.6,8.8,11.4,49.2,11.2,8.8
2014R1901,Fremantle,0.682372806849919,0.317627193150081,1.4654745763043573,3.148345045908879,Fremantle,Fremantle,Carlton,2014-07-31,2014,R19,Subiaco,18:10:00,1,1,97.2,0.2,16,63.0,34.2,120.2,362.6,210.6,89.6,152.0,14.6,7.8,52.0,72.2,26.0,55.2,42.0,41.2,16.2,16.6,145.8,214.6,7.4,10.4,45.4,6.6,9.8
2014R1902,Sydney,0.5657172001831808,0.4342827998168191,1.7676676609376507,2.302647031892124,Sydney,Sydney,Essendon,2014-08-01,2014,R19,S.C.G.,19:50:00,1,1,92.6,0.4,16,63.4,29.2,56.4,364.8,207.4,75.8,157.4,13.0,10.8,37.0,80.8,32.0,56.2,40.2,42.6,17.6,15.2,153.0,210.0,10.4,10.6,54.6,6.2,7.6
2014R1903,Adelaide,0.6655637361239579,0.3344362638760421,1.5024857060628,2.9901063611051684,West Coast,Adelaide,West Coast,2014-08-02,2014,R19,Adelaide Oval,13:10:00,0,1,104.2,0.76,12,87.0,17.2,24.2,377.8,204.4,79.2,173.4,15.2,10.4,43.6,59.2,35.8,55.0,38.2,44.0,16.8,15.6,153.0,224.2,11.0,12.2,47.2,11.0,10.4
2014R1904,Richmond,0.7549987448509076,0.2450012551490924,1.324505513181315,4.081611742729492,Richmond,Richmond,Greater Western Sydney,2014-08-02,2014,R19,M.C.G.,16:40:00,1,1,86.4,1.04,16,67.4,19.0,28.6,384.0,210.2,77.0,173.8,12.8,7.8,41.0,67.4,34.8,49.8,45.6,48.2,17.4,19.8,149.2,228.0,8.4,13.2,50.4,9.4,8.6
2014R1905,North Melbourne,0.4521419809336012,0.5478580190663989,2.2116946494000826,1.8252904314590361,Geelong,Geelong,Geelong,2014-08-02,2014,R19,Docklands,19:40:00,0,1,91.8,0.64,12,73.2,18.6,46.2,369.6,208.6,92.4,161.0,13.2,10.6,44.6,64.2,31.6,51.0,37.6,39.4,15.4,17.0,131.6,231.0,10.2,12.0,50.6,12.6,10.2
2014R1906,Gold Coast,0.5700824182876904,0.4299175817123096,1.754132328801891,2.326027226002531,Gold Coast,Gold Coast,St Kilda,2014-08-02,2014,R19,Carrara,19:40:00,1,1,76.6,2.04,8,94.6,-18.0,-32.8,328.8,197.0,68.8,131.8,11.0,8.6,33.2,72.0,39.0,43.8,40.6,48.2,12.6,18.0,141.2,177.8,9.2,9.0,57.4,8.8,8.2
2014R1907,Melbourne,0.2086225692674192,0.7913774307325807,4.793345243093845,1.2636195589685906,Brisbane Lions,Brisbane Lions,Brisbane Lions,2014-08-03,2014,R19,Docklands,13:10:00,0,1,58.0,1.56,0,93.8,-35.8,-88.2,327.8,178.6,77.2,149.2,8.4,6.4,51.0,70.8,35.8,39.0,35.6,42.8,19.0,19.6,127.4,198.6,11.6,7.2,52.0,3.6,4.6
2014R1908,Hawthorn,0.7166210382292265,0.2833789617707735,1.395437681359459,3.5288434743045762,Hawthorn,Hawthorn,Western Bulldogs,2014-08-03,2014,R19,York Park,15:20:00,1,1,105.4,2.12,16,88.6,16.8,23.8,378.8,217.6,82.6,161.2,15.4,9.2,45.8,65.8,30.4,59.8,39.6,42.6,16.0,16.2,146.0,223.4,12.0,11.4,53.4,7.6,11.2
2014R1909,Collingwood,0.3336564056668849,0.6663435943331151,2.9970951644140698,1.500727265189384,Collingwood,Port Adelaide,Port Adelaide,2014-08-03,2014,R19,M.C.G.,16:40:00,1,1,74.6,1.92,4,94.4,-19.8,-41.0,353.8,194.0,78.8,159.8,10.6,8.6,37.8,62.8,30.4,49.8,33.6,45.2,15.2,16.2,130.0,221.6,7.0,11.6,49.0,10.8,8.4
2014R2001,Richmond,0.6205274545869495,0.3794725454130505,1.6115322418178004,2.6352367571454063,Richmond,Richmond,Essendon,2014-08-08,2014,R20,M.C.G.,19:50:00,1,1,94.0,3.28,20,67.4,26.6,41.8,375.6,212.0,80.4,163.6,14.0,8.0,39.8,61.4,34.6,53.8,44.4,48.4,18.4,20.0,146.4,222.2,8.4,14.0,47.2,9.2,9.0
2014R2002,Greater Western Sydney,0.2091993052443106,0.7908006947556894,4.780130597623942,1.264541124750707,North Melbourne,North Melbourne,North Melbourne,2014-08-09,2014,R20,Manuka Oval,13:45:00,0,1,68.2,2.2399999999999998,0,113.0,-44.8,-70.0,357.4,191.2,89.2,166.2,9.2,10.8,33.8,59.6,37.6,42.8,35.4,42.8,18.4,17.6,119.0,235.6,6.4,10.4,41.6,9.6,5.4
2014R2003,Carlton,0.5189570305712347,0.4810429694287653,1.9269418103831526,2.0788163709938265,Carlton,Carlton,Gold Coast,2014-08-09,2014,R20,Docklands,14:10:00,1,1,93.0,1.52,8,89.6,3.4,-1.8,334.0,218.4,105.6,115.6,13.8,7.4,38.4,59.2,35.4,44.4,36.0,39.0,16.8,13.8,126.8,204.4,11.0,11.8,42.6,9.8,8.4
2014R2004,Hawthorn,0.8934678114440546,0.1065321885559453,1.119234500886791,9.386834285065408,Hawthorn,Hawthorn,Melbourne,2014-08-09,2014,R20,M.C.G.,16:40:00,1,1,103.8,2.0,16,80.4,23.4,44.6,377.2,212.2,72.8,165.0,15.2,9.4,48.0,68.6,30.6,58.6,43.0,41.0,16.4,16.8,149.2,218.8,10.4,11.4,53.0,8.2,11.0
2014R2005,Port Adelaide,0.2229470802391137,0.7770529197608863,4.485369348311208,1.2869136381441288,Sydney,Sydney,Sydney,2014-08-09,2014,R20,Adelaide Oval,19:10:00,0,1,76.8,1.72,4,86.4,-9.6,-11.4,354.2,192.2,79.8,162.0,10.6,8.4,44.0,75.6,33.4,50.6,39.8,46.8,16.4,18.4,136.4,215.6,8.4,9.2,52.2,15.2,7.4
2014R2006,Geelong,0.5741655264299544,0.4258344735700455,1.7416580305992917,2.348330306882752,Geelong,Geelong,Fremantle,2014-08-09,2014,R20,Kardinia Park,19:40:00,1,1,93.0,3.3600000000000003,20,67.6,25.4,53.2,369.6,214.8,101.4,154.8,13.2,11.2,41.4,79.0,31.8,52.0,34.2,40.0,16.4,20.4,131.8,232.6,10.6,13.4,46.8,6.6,9.8
2014R2007,Brisbane Lions,0.4008783726587596,0.5991216273412404,2.49452219975766,1.669110167893225,Adelaide,Adelaide,Adelaide,2014-08-10,2014,R20,Gabba,13:10:00,0,1,74.4,0.04,12,65.6,8.8,16.4,368.6,207.6,98.6,161.0,10.6,6.8,38.8,69.4,32.6,55.6,39.6,41.4,19.6,16.8,129.2,235.2,10.0,10.0,55.0,7.2,8.2
2014R2008,St Kilda,0.339307420440278,0.660692579559722,2.947179872171441,1.5135632379379658,Western Bulldogs,Western Bulldogs,Western Bulldogs,2014-08-10,2014,R20,Docklands,15:20:00,0,1,70.8,0.27999999999999997,4,107.4,-36.6,-70.8,336.0,198.8,98.6,137.2,10.0,9.4,40.0,68.8,30.8,46.4,34.0,41.8,15.4,15.6,118.6,215.0,10.8,11.4,40.6,10.0,7.4
2014R2009,West Coast,0.5107670281248511,0.4892329718751489,1.9578397683014919,2.044015954540361,West Coast,West Coast,Collingwood,2014-08-10,2014,R20,Subiaco,14:40:00,1,1,77.2,0.8400000000000001,8,79.0,-1.8,-11.0,343.2,204.4,70.0,138.8,11.0,8.8,54.6,84.0,34.2,49.0,40.6,42.4,18.2,15.6,149.4,182.4,9.0,8.6,60.4,6.6,6.6
2014R201,Richmond,0.5948553732964345,0.4051446267035655,1.6810808893906883,2.468254381494428,Richmond,Richmond,Carlton,2014-03-27,2014,R2,M.C.G.,19:45:00,1,1,105.6,0.72,8,83.2,22.4,58.2,379.0,221.4,99.4,157.6,15.6,9.4,37.2,55.0,31.8,54.6,37.8,45.4,18.4,18.6,138.0,241.4,9.4,16.4,48.0,18.0,10.8
2014R202,Essendon,0.3443809830082783,0.6556190169917216,2.903760803702572,1.5252760735776931,Hawthorn,Hawthorn,Hawthorn,2014-03-28,2014,R2,Docklands,19:50:00,0,1,76.6,0.6799999999999999,8,95.0,-18.4,-26.0,380.2,225.8,116.8,154.4,10.8,9.6,29.4,57.4,33.0,52.6,35.6,39.4,12.8,15.4,127.8,251.2,11.4,13.4,41.8,9.6,7.2
2014R203,St Kilda,0.8280540035707208,0.1719459964292792,1.2076507035625896,5.8157794933672475,St Kilda,St Kilda,Greater Western Sydney,2014-03-29,2014,R2,Docklands,13:40:00,1,1,82.2,2.6399999999999997,12,76.4,5.8,18.0,409.0,230.8,114.8,178.2,11.6,10.2,32.2,47.4,32.4,50.0,33.2,42.0,15.6,12.8,129.6,281.6,11.2,15.2,36.6,23.2,9.0
2014R204,Port Adelaide,0.3468572977262604,0.6531427022737396,2.8830300142313843,1.531058980707846,Port Adelaide,Adelaide,Adelaide,2014-03-29,2014,R2,Adelaide Oval,16:15:00,1,1,90.0,1.72,8,96.8,-6.8,-13.6,354.6,203.4,99.2,151.2,13.2,8.2,37.8,66.4,33.6,43.6,36.6,48.8,16.2,19.6,129.2,224.0,10.2,13.8,40.0,10.2,8.2
2014R205,Fremantle,0.5386154932880026,0.4613845067119974,1.8566120218626738,2.1673896402078667,Fremantle,Fremantle,Gold Coast,2014-03-29,2014,R2,Subiaco,16:40:00,1,1,81.0,1.5,12,76.2,4.8,2.0,341.4,194.8,78.6,146.6,11.4,9.6,50.4,63.4,35.2,45.8,36.2,46.8,14.8,18.2,140.0,197.4,11.8,11.6,50.0,8.6,7.2
2014R206,Sydney,0.4827705003130673,0.5172294996869327,2.071377599400791,1.9333777377455799,Collingwood,Collingwood,Collingwood,2014-03-29,2014,R2,Stadium Australia,19:40:00,0,1,75.6,1.56,4,95.4,-19.8,-32.2,356.0,191.2,69.8,164.8,11.2,6.4,41.0,71.6,33.0,49.4,39.0,45.8,19.2,17.4,148.8,204.2,7.6,9.4,50.4,6.0,7.4
2014R207,Brisbane Lions,0.342166273627119,0.657833726372881,2.9225557194738765,1.5201409716612315,Geelong,Geelong,Geelong,2014-03-30,2014,R2,Gabba,12:10:00,0,1,99.8,6.279999999999999,8,100.8,-1.0,3.6,344.2,190.4,80.2,153.8,14.8,8.8,38.4,67.6,36.0,50.8,35.2,45.8,19.6,21.4,124.4,212.0,10.2,11.6,44.0,8.6,10.6
2014R208,Melbourne,0.2290353641369329,0.7709646358630671,4.366137970737707,1.2970763553642588,West Coast,West Coast,West Coast,2014-03-30,2014,R2,M.C.G.,15:20:00,0,1,61.0,1.2399999999999998,0,103.6,-42.6,-90.8,350.0,189.2,89.8,160.8,8.2,9.6,41.2,57.0,32.2,42.0,30.6,42.6,16.2,20.4,120.8,229.0,6.8,9.0,41.8,16.2,5.8
2014R209,Western Bulldogs,0.6672103512196675,0.3327896487803324,1.4987777065688346,3.0049011550238434,North Melbourne,Western Bulldogs,North Melbourne,2014-03-30,2014,R2,Docklands,16:40:00,0,1,103.4,0.04,12,104.8,-1.4,-6.6,386.6,196.6,77.8,190.0,15.2,11.2,41.2,63.8,29.6,53.8,44.2,45.0,18.8,20.2,143.4,239.0,11.4,11.2,43.8,11.2,11.0
2014R2101,Carlton,0.3833325342647046,0.6166674657352953,2.6087010900813987,1.6216195203481845,Geelong,Geelong,Geelong,2014-08-15,2014,R21,Docklands,19:50:00,0,1,97.2,1.04,12,83.0,14.2,15.6,341.6,226.4,112.4,115.2,14.4,7.6,40.4,59.4,35.2,46.4,37.8,41.2,17.4,15.0,127.4,210.0,11.6,13.4,43.8,11.6,8.8
2014R2102,Sydney,0.8098356272589553,0.1901643727410447,1.2348184820970307,5.258608568923394,Sydney,Sydney,St Kilda,2014-08-16,2014,R21,S.C.G.,13:45:00,1,1,91.6,0.4,16,64.2,27.4,53.4,374.8,217.0,80.4,157.8,12.8,10.2,41.4,75.6,35.8,57.4,42.2,44.0,17.6,15.4,155.6,215.2,9.6,12.0,58.2,5.2,8.8
2014R2103,Gold Coast,0.4754686765821936,0.5245313234178064,2.1031879685288404,1.9064638380108088,Port Adelaide,Port Adelaide,Port Adelaide,2014-08-16,2014,R21,Carrara,14:10:00,0,1,75.4,0.24,8,88.0,-12.6,-23.0,325.2,183.8,71.4,141.4,10.6,9.6,32.4,67.0,37.6,43.4,35.8,47.2,14.4,18.2,136.4,184.8,11.6,10.8,53.4,9.2,7.6
2014R2104,Essendon,0.5225760345228474,0.4774239654771526,1.9135971302493384,2.0945743664136516,Essendon,Essendon,West Coast,2014-08-16,2014,R21,Docklands,16:40:00,1,1,80.0,2.16,12,73.4,6.6,22.4,356.6,211.8,94.8,144.8,11.6,8.2,39.4,71.2,33.2,53.6,38.2,46.0,16.6,19.8,134.2,222.4,11.8,13.6,47.4,5.2,7.8
2014R2105,Adelaide,0.5268752808106669,0.4731247191893331,1.8979823810700864,2.113607595294179,Richmond,Adelaide,Richmond,2014-08-16,2014,R21,Adelaide Oval,19:10:00,0,1,120.6,0.72,12,91.4,29.2,47.6,379.8,201.6,79.2,178.2,17.8,11.4,45.6,60.8,34.2,56.2,39.2,43.6,15.8,17.0,152.2,228.4,11.2,13.0,49.4,8.6,11.4
2014R2106,Collingwood,0.3522411573332666,0.6477588426667333,2.8389640993992877,1.543784405756838,Brisbane Lions,Brisbane Lions,Brisbane Lions,2014-08-16,2014,R21,M.C.G.,19:40:00,0,1,67.6,1.3199999999999998,4,95.4,-27.8,-54.6,347.4,197.4,84.6,150.0,9.6,7.2,37.2,63.6,31.0,48.4,35.4,49.6,15.8,18.6,129.8,217.6,7.2,8.8,47.8,11.4,7.2
2014R2107,North Melbourne,0.5249117077168773,0.4750882922831226,1.9050822934575733,2.1048719074812796,North Melbourne,North Melbourne,Western Bulldogs,2014-08-17,2014,R21,Docklands,13:10:00,1,1,98.2,2.84,12,78.4,19.8,56.2,369.2,208.8,100.0,160.4,14.2,9.8,42.2,56.2,30.2,52.0,34.8,40.4,18.8,19.0,127.0,237.4,12.8,13.8,44.8,14.0,11.2
2014R2108,Melbourne,0.4485614932804044,0.5514385067195956,2.2293487403183776,1.8134388291974979,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2014-08-17,2014,R21,M.C.G.,15:20:00,0,1,51.0,1.04,0,92.0,-41.0,-98.8,332.6,182.6,77.2,150.0,6.8,8.8,44.8,64.6,38.6,36.0,37.4,43.8,19.4,18.8,128.0,202.8,9.2,8.0,49.0,5.0,3.4
2014R2109,Fremantle,0.3980966068968705,0.6019033931031295,2.5119530854455547,1.6613961832719908,Fremantle,Hawthorn,Hawthorn,2014-08-17,2014,R21,Subiaco,14:40:00,1,1,91.0,0.4800000000000001,12,74.2,16.8,43.6,342.2,199.6,87.4,142.6,13.6,7.4,53.2,65.6,29.4,50.4,41.4,46.0,15.0,21.0,137.8,204.8,7.8,10.8,46.8,7.8,9.6
