team,year,round,gameid,gameid-b,gameid-c,gameid_seq
Gold Coast,2012,R17,2012R1704,R1704,R1704,20121704
Gold Coast,2012,R16,2012R1604,R1604,R1604,20121604
Gold Coast,2012,R15,2012R1508,R1508,R1508,20121508
Gold Coast,2012,R14,2012R1404,R1404,R1404,20121404
Gold Coast,2012,R12,2012R1204,R1204,R1204,20121204
Gold Coast,2012,R11,2012R1103,R1103,R1103,20121103
Gold Coast,2012,R10,2012R1009,R1009,R1009,20121009
Gold Coast,2012,R9,2012R903,R903,R0903,20120903
Gold Coast,2012,R8,2012R805,R805,R0805,20120805
Gold Coast,2012,R7,2012R703,R703,R0703,20120703
Gold Coast,2012,R6,2012R604,R604,R0604,20120604
Gold Coast,2012,R5,2012R504,R504,R0504,20120504
Gold Coast,2012,R4,2012R406,R406,R0406,20120406
Gold Coast,2012,R3,2012R305,R305,R0305,20120305
Gold Coast,2012,R2,2012R208,R208,R0208,20120208
Gold Coast,2012,R1,2012R105,R105,R0105,20120105
Greater Western Sydney,2021,EF,2021EF01,EF01,R2601,20212601
Greater Western Sydney,2021,SF,2021SF01,SF01,R2501,20212501
Greater Western Sydney,2021,R23,2021R2306,R2306,R2306,20212306
Greater Western Sydney,2021,R22,2021R2201,R2201,R2201,20212201
Greater Western Sydney,2021,R21,2021R2101,R2101,R2101,20212101
Greater Western Sydney,2021,R20,2021R2009,R2009,R2009,20212009
Greater Western Sydney,2021,R19,2021R1909,R1909,R1909,20211909
Greater Western Sydney,2021,R18,2021R1809,R1809,R1809,20211809
Greater Western Sydney,2021,R17,2021R1706,R1706,R1706,20211706
Greater Western Sydney,2021,R16,2021R1603,R1603,R1603,20211603
Greater Western Sydney,2021,R15,2021R1507,R1507,R1507,20211507
Greater Western Sydney,2021,R14,2021R1404,R1404,R1404,20211404
Greater Western Sydney,2021,R13,2021R1305,R1305,R1305,20211305
Greater Western Sydney,2021,R11,2021R1103,R1103,R1103,20211103
Greater Western Sydney,2021,R10,2021R1007,R1007,R1007,20211007
Greater Western Sydney,2021,R9,2021R905,R905,R0905,20210905
Greater Western Sydney,2021,R8,2021R803,R803,R0803,20210803
Greater Western Sydney,2021,R7,2021R703,R703,R0703,20210703
Greater Western Sydney,2021,R6,2021R601,R601,R0601,20210601
Greater Western Sydney,2021,R5,2021R504,R504,R0504,20210504
Greater Western Sydney,2021,R4,2021R406,R406,R0406,20210406
Greater Western Sydney,2021,R3,2021R308,R308,R0308,20210308
Greater Western Sydney,2021,R2,2021R209,R209,R0209,20210209
Greater Western Sydney,2021,R1,2021R108,R108,R0108,20210108
Greater Western Sydney,2020,R18,2020R1802,R1802,R1802,20201802
Greater Western Sydney,2020,R17,2020R1705,R1705,R1705,20201705
Greater Western Sydney,2020,R16,2020R1606,R1606,R1606,20201606
Greater Western Sydney,2020,R15,2020R1505,R1505,R1505,20201505
Greater Western Sydney,2020,R14,2020R1405,R1405,R1405,20201405
Greater Western Sydney,2020,R13,2020R1308,R1308,R1308,20201308
Greater Western Sydney,2020,R12,2020R1201,R1201,R1201,20201201
Greater Western Sydney,2020,R10,2020R1007,R1007,R1007,20201007
Greater Western Sydney,2020,R9,2020R908,R908,R0908,20200908
Greater Western Sydney,2020,R8,2020R802,R802,R0802,20200802
Greater Western Sydney,2020,R7,2020R703,R703,R0703,20200703
Greater Western Sydney,2020,R6,2020R607,R607,R0607,20200607
Greater Western Sydney,2020,R5,2020R509,R509,R0509,20200509
Greater Western Sydney,2020,R4,2020R402,R402,R0402,20200402
Greater Western Sydney,2020,R3,2020R302,R302,R0302,20200302
Greater Western Sydney,2020,R2,2020R207,R207,R0207,20200207
Greater Western Sydney,2020,R1,2020R106,R106,R0106,20200106
Greater Western Sydney,2019,GF,2019GF01,GF01,R2801,20192801
Greater Western Sydney,2019,PF,2019PF02,PF02,R2702,20192702
Greater Western Sydney,2019,EF,2019EF02,EF02,R2602,20192602
Greater Western Sydney,2019,SF,2019SF02,SF02,R2502,20192502
Greater Western Sydney,2019,R23,2019R2305,R2305,R2305,20192305
Greater Western Sydney,2019,R22,2019R2208,R2208,R2208,20192208
Greater Western Sydney,2019,R21,2019R2101,R2101,R2101,20192101
Greater Western Sydney,2019,R20,2019R2003,R2003,R2003,20192003
Greater Western Sydney,2019,R19,2019R1906,R1906,R1906,20191906
Greater Western Sydney,2019,R18,2019R1804,R1804,R1804,20191804
Greater Western Sydney,2019,R17,2019R1707,R1707,R1707,20191707
Greater Western Sydney,2019,R16,2019R1609,R1609,R1609,20191609
Greater Western Sydney,2019,R15,2019R1501,R1501,R1501,20191501
Greater Western Sydney,2019,R13,2019R1306,R1306,R1306,20191306
Greater Western Sydney,2019,R12,2019R1204,R1204,R1204,20191204
Greater Western Sydney,2019,R11,2019R1103,R1103,R1103,20191103
Greater Western Sydney,2019,R10,2019R1007,R1007,R1007,20191007
Greater Western Sydney,2019,R9,2019R909,R909,R0909,20190909
Greater Western Sydney,2019,R8,2019R808,R808,R0808,20190808
Greater Western Sydney,2019,R7,2019R703,R703,R0703,20190703
Greater Western Sydney,2019,R6,2019R606,R606,R0606,20190606
Greater Western Sydney,2019,R5,2019R504,R504,R0504,20190504
Greater Western Sydney,2019,R4,2019R403,R403,R0403,20190403
Greater Western Sydney,2019,R3,2019R304,R304,R0304,20190304
Greater Western Sydney,2019,R2,2019R206,R206,R0206,20190206
Greater Western Sydney,2019,R1,2019R108,R108,R0108,20190108
Greater Western Sydney,2018,EF,2018EF02,EF02,R2602,20182602
Greater Western Sydney,2018,SF,2018SF02,SF02,R2502,20182502
Greater Western Sydney,2018,R23,2018R2308,R2308,R2308,20182308
Greater Western Sydney,2018,R22,2018R2204,R2204,R2204,20182204
Greater Western Sydney,2018,R21,2018R2105,R2105,R2105,20182105
Greater Western Sydney,2018,R20,2018R2007,R2007,R2007,20182007
Greater Western Sydney,2018,R19,2018R1904,R1904,R1904,20181904
Greater Western Sydney,2018,R18,2018R1809,R1809,R1809,20181809
Greater Western Sydney,2018,R17,2018R1706,R1706,R1706,20181706
Greater Western Sydney,2018,R16,2018R1609,R1609,R1609,20181609
Greater Western Sydney,2018,R15,2018R1506,R1506,R1506,20181506
Greater Western Sydney,2018,R14,2018R1404,R1404,R1404,20181404
Greater Western Sydney,2018,R12,2018R1203,R1203,R1203,20181203
Greater Western Sydney,2018,R11,2018R1109,R1109,R1109,20181109
Greater Western Sydney,2018,R10,2018R1005,R1005,R1005,20181005
Greater Western Sydney,2018,R9,2018R902,R902,R0902,20180902
Greater Western Sydney,2018,R8,2018R802,R802,R0802,20180802
Greater Western Sydney,2018,R7,2018R701,R701,R0701,20180701
Greater Western Sydney,2018,R6,2018R604,R604,R0604,20180604
Greater Western Sydney,2018,R5,2018R502,R502,R0502,20180502
Greater Western Sydney,2018,R4,2018R402,R402,R0402,20180402
Greater Western Sydney,2018,R3,2018R306,R306,R0306,20180306
Greater Western Sydney,2018,R2,2018R204,R204,R0204,20180204
Greater Western Sydney,2018,R1,2018R107,R107,R0107,20180107
Greater Western Sydney,2017,PF,2017PF02,PF02,R2702,20172702
Greater Western Sydney,2017,SF,2017SF02,SF02,R2502,20172502
Greater Western Sydney,2017,QF,2017QF01,QF01,R2401,20172401
Greater Western Sydney,2017,R23,2017R2305,R2305,R2305,20172305
Greater Western Sydney,2017,R22,2017R2204,R2204,R2204,20172204
Greater Western Sydney,2017,R21,2017R2101,R2101,R2101,20172101
Greater Western Sydney,2017,R20,2017R2002,R2002,R2002,20172002
Greater Western Sydney,2017,R19,2017R1903,R1903,R1903,20171903
Greater Western Sydney,2017,R18,2017R1807,R1807,R1807,20171807
Greater Western Sydney,2017,R17,2017R1705,R1705,R1705,20171705
Greater Western Sydney,2017,R16,2017R1602,R1602,R1602,20171602
Greater Western Sydney,2017,R15,2017R1505,R1505,R1505,20171505
Greater Western Sydney,2017,R14,2017R1404,R1404,R1404,20171404
Greater Western Sydney,2017,R12,2017R1206,R1206,R1206,20171206
Greater Western Sydney,2017,R11,2017R1104,R1104,R1104,20171104
Greater Western Sydney,2017,R10,2017R1009,R1009,R1009,20171009
Greater Western Sydney,2017,R9,2017R903,R903,R0903,20170903
Greater Western Sydney,2017,R8,2017R804,R804,R0804,20170804
Greater Western Sydney,2017,R7,2017R701,R701,R0701,20170701
Greater Western Sydney,2017,R6,2017R601,R601,R0601,20170601
Greater Western Sydney,2017,R5,2017R504,R504,R0504,20170504
Greater Western Sydney,2017,R4,2017R404,R404,R0404,20170404
Greater Western Sydney,2017,R3,2017R302,R302,R0302,20170302
Greater Western Sydney,2017,R2,2017R204,R204,R0204,20170204
Greater Western Sydney,2017,R1,2017R108,R108,R0108,20170108
Greater Western Sydney,2016,PF,2016PF02,PF02,R2702,20162702
Greater Western Sydney,2016,QF,2016QF02,QF02,R2402,20162402
Greater Western Sydney,2016,R23,2016R2305,R2305,R2305,20162305
Greater Western Sydney,2016,R22,2016R2204,R2204,R2204,20162204
Greater Western Sydney,2016,R21,2016R2104,R2104,R2104,20162104
Greater Western Sydney,2016,R20,2016R2004,R2004,R2004,20162004
Greater Western Sydney,2016,R19,2016R1902,R1902,R1902,20161902
